Date,Open,High,Low,Close,Close_Dolar
2023-05-16,109029.0,110151.0,108085.0,108194.0,4.887899875640869
2023-05-17,108194.0,109774.0,108188.0,109460.0,4.9394001960754395
2023-05-18,109459.0,110206.0,108864.0,110108.0,4.937699794769287
2023-05-19,110113.0,111211.0,109787.0,110745.0,4.964399814605713
2023-05-22,110745.0,111643.0,110178.0,110213.0,4.996799945831299
2023-05-23,110213.0,111325.0,109713.0,109929.0,4.966100215911865
2023-05-24,109920.0,109920.0,108546.0,108800.0,4.971199989318848
2023-05-25,108800.0,111115.0,108800.0,110054.0,4.958600044250488
2023-05-26,110058.0,111706.0,109900.0,110906.0,5.035200119018555
2023-05-29,110906.0,111168.0,110195.0,110333.0,4.992800235748291
2023-05-30,110333.0,111291.0,108552.0,108967.0,5.018099784851074
2023-05-31,108967.0,109137.0,108193.0,108335.0,5.034800052642822
2023-06-01,108339.0,110745.0,108335.0,110565.0,5.054800033569336
2023-06-02,110568.0,113070.0,110567.0,112558.0,5.0131001472473145
2023-06-05,112558.0,113071.0,111736.0,112696.0,4.956600189208984
2023-06-06,112697.0,114783.0,112696.0,114610.0,4.925600051879883
2023-06-07,114610.0,115978.0,114610.0,115488.0,4.9120001792907715
2023-06-09,115489.0,117603.0,115489.0,117019.0,4.922100067138672
2023-06-12,117022.0,117735.0,116704.0,117336.0,4.877900123596191
2023-06-13,117337.0,117924.0,116363.0,116743.0,4.860599994659424
2023-06-14,116753.0,119085.0,116745.0,119069.0,4.861000061035156
2023-06-15,119068.0,119686.0,118693.0,119221.0,4.815000057220459
2023-06-16,119208.0,119555.0,118487.0,118758.0,4.809199810028076
2023-06-19,118757.0,119939.0,118558.0,119858.0,4.807000160217285
2023-06-20,119858.0,119858.0,118416.0,119622.0,4.776899814605713
2023-06-21,119623.0,120519.0,119332.0,120420.0,4.789299964904785
2023-06-22,120420.0,120420.0,118018.0,118934.0,4.76230001449585
2023-06-23,118959.0,119386.0,118178.0,118977.0,4.7697367668151855
2023-06-26,118977.0,119148.0,117491.0,118243.0,4.7855000495910645
2023-06-27,118246.0,119212.0,116561.0,117523.0,4.767300128936768
2023-06-28,117524.0,117937.0,116560.0,116681.0,4.810500144958496
2023-06-29,116683.0,118623.0,116683.0,118383.0,4.850500106811523
2023-06-30,118388.0,119447.0,118087.0,118087.0,4.855599880218506
2023-07-03,118092.0,119877.0,118092.0,119673.0,4.784200191497803
2023-07-04,119673.0,119678.0,118830.0,119076.0,4.80649995803833
2023-07-05,119072.0,120200.0,118688.0,119549.0,4.839900016784668
2023-07-06,119548.0,119548.0,117096.0,117426.0,4.8471999168396
2023-07-07,117427.0,119549.0,117427.0,118898.0,4.918700218200684
2023-07-10,118897.0,118897.0,117814.0,117942.0,4.8709001541137695
2023-07-11,117942.0,117942.0,115704.0,117220.0,4.898200035095215
2023-07-12,117557.0,119156.0,117557.0,117666.0,4.851500034332275
2023-07-13,117671.0,119739.0,117668.0,119264.0,4.81689977645874
2023-07-14,119268.0,119329.0,117526.0,117711.0,4.7947998046875
2023-07-17,117711.0,118302.0,116591.0,118219.0,4.788099765777588
2023-07-18,118218.0,118732.0,117324.0,117841.0,4.805799961090088
2023-07-19,117842.0,118011.0,116660.0,117552.0,4.809299945831299
2023-07-20,117558.0,118290.0,117484.0,118083.0,4.789899826049805
2023-07-21,118090.0,120373.0,118086.0,120217.0,4.796899795532227
2023-07-24,120220.0,121772.0,120099.0,121342.0,4.777400016784668
2023-07-25,121344.0,123010.0,121344.0,122008.0,4.725500106811523
2023-07-26,122003.0,122747.0,121370.0,122560.0,4.748899936676025
2023-07-27,122560.0,122599.0,119825.0,119990.0,4.736199855804443
2023-07-28,120002.0,120660.0,119706.0,120187.0,4.741600036621094
2023-07-31,120188.0,122149.0,120188.0,121943.0,4.723299980163574
2023-08-01,121945.0,121945.0,120154.0,121248.0,4.724699974060059
2023-08-02,121249.0,121252.0,119798.0,120859.0,4.791999816894531
2023-08-03,120859.0,122619.0,120365.0,120586.0,4.810400009155273
2023-08-04,120586.0,121442.0,119215.0,119508.0,4.916399955749512
2023-08-07,119509.0,120104.0,118894.0,119380.0,4.88539981842041
2023-08-08,119378.0,119553.0,117492.0,119090.0,4.89900016784668
2023-08-09,119090.0,119090.0,117901.0,118409.0,4.898600101470947
2023-08-10,118412.0,119438.0,118113.0,118350.0,4.901700019836426
2023-08-11,118350.0,119054.0,117415.0,118065.0,4.891499996185303
2023-08-14,118067.0,118082.0,116530.0,116810.0,4.910999774932861
2023-08-15,116809.0,117697.0,116033.0,116171.0,4.962100028991699
2023-08-16,116171.0,117338.0,115534.0,115592.0,4.9832000732421875
2023-08-17,115592.0,116610.0,114859.0,114982.0,4.9868998527526855
2023-08-18,114973.0,115729.0,114423.0,115409.0,4.975500106811523
2023-08-21,115404.0,115425.0,114067.0,114429.0,4.966899871826172
2023-08-22,114433.0,116286.0,114433.0,116156.0,4.978700160980225
2023-08-23,116160.0,118135.0,116159.0,118135.0,4.937099933624268
2023-08-24,118135.0,118136.0,116848.0,117026.0,4.855100154876709
2023-08-25,117025.0,117252.0,115397.0,115837.0,4.880300045013428
2023-08-28,115838.0,117253.0,115836.0,117121.0,4.8703999519348145
2023-08-29,117124.0,118493.0,117124.0,118404.0,4.872600078582764
2023-08-30,118404.0,118841.0,117471.0,117535.0,4.85129976272583
2023-08-31,117537.0,117637.0,115742.0,115742.0,4.888400077819824
2023-09-01,115744.0,117991.0,115744.0,117893.0,4.953800201416016
2023-09-04,117893.0,118576.0,117590.0,117777.0,4.97629976272583
2023-09-05,117776.0,117957.0,116637.0,117331.0,4.936200141906738
2023-09-06,117331.0,117971.0,115984.0,115985.0,4.966700077056885
2023-09-08,115979.0,115979.0,114839.0,115313.0,4.976099967956543
2023-09-11,115316.0,117131.0,115316.0,116883.0,4.982999801635742
2023-09-12,116885.0,118154.0,116885.0,117968.0,4.9293999671936035
2023-09-13,117968.0,119318.0,117722.0,118176.0,4.946599960327148
2023-09-14,118181.0,119748.0,118181.0,119392.0,4.91540002822876
2023-09-15,119393.0,119780.0,118666.0,118758.0,4.868199825286865
2023-09-18,118759.0,119486.0,118123.0,118288.0,4.867000102996826
2023-09-19,118293.0,118458.0,117628.0,117846.0,4.853700160980225
2023-09-20,117864.0,119616.0,117847.0,118695.0,4.865799903869629
2023-09-21,118695.0,118695.0,116013.0,116145.0,4.878799915313721
2023-09-22,116147.0,116968.0,115855.0,116009.0,4.934899806976318
2023-09-25,116009.0,116031.0,115573.0,115925.0,4.933899879455566
2023-09-26,115922.0,115922.0,114162.0,114193.0,4.968299865722656
2023-09-27,114194.0,115340.0,113366.0,114327.0,4.986199855804443
2023-09-28,114875.0,115954.0,114811.0,115731.0,5.042200088500977
2023-09-29,115742.0,116899.0,115742.0,116565.0,5.032800197601318
2023-10-02,116565.0,116672.0,114761.0,115057.0,5.042799949645996
2023-10-03,115055.0,115056.0,113151.0,113419.0,5.061500072479248
2023-10-04,113430.0,114075.0,113036.0,113607.0,5.166299819946289
2023-10-05,113609.0,114359.0,112705.0,113284.0,5.154600143432617
2023-10-06,113283.0,114491.0,111599.0,114170.0,5.164999961853027
2023-10-09,114169.0,115219.0,113448.0,115156.0,5.145699977874756
2023-10-10,115158.0,116900.0,115158.0,116737.0,5.135200023651123
2023-10-11,116737.0,117099.0,116231.0,117051.0,5.051000118255615
2023-10-13,117050.0,117070.0,115658.0,115754.0,5.045899868011475
2023-10-16,115760.0,116905.0,115760.0,116534.0,5.0482001304626465
2023-10-17,116526.0,116917.0,115564.0,115908.0,5.037600040435791
2023-10-18,115907.0,115907.0,113952.0,114060.0,5.037399768829346
2023-10-19,114059.0,115063.0,113768.0,114004.0,5.056099891662598
2023-10-20,113996.0,114090.0,112533.0,113155.0,5.062900066375732
2023-10-23,113145.0,113680.0,112164.0,112785.0,5.031300067901611
2023-10-24,112814.0,114249.0,112814.0,113762.0,5.01230001449585
2023-10-25,113762.0,114319.0,112680.0,112830.0,4.991000175476074
2023-10-26,112840.0,114886.0,112840.0,114777.0,4.994699954986572
2023-10-27,114777.0,115342.0,112953.0,113301.0,4.985300064086914
2023-10-30,113303.0,114204.0,112309.0,112532.0,4.952030181884766
2023-10-31,112534.0,113597.0,112098.0,113144.0,5.04610013961792
2023-11-01,113157.0,115433.0,113157.0,115053.0,5.03410005569458
2023-11-03,115062.0,118502.0,115062.0,118160.0,4.952899932861328
2023-11-06,118160.0,118758.0,118045.0,118487.0,4.899199962615967
2023-11-07,118422.0,119577.0,118026.0,119268.0,4.884099960327148
2023-11-08,119268.0,119976.0,118464.0,119099.0,4.871500015258789
2023-11-09,119180.0,120257.0,118446.0,119012.0,4.909299850463867
2023-11-10,119036.0,120823.0,119036.0,120636.0,4.933899879455566
2023-11-13,120561.0,120606.0,119878.0,120376.0,4.893379211425781
2023-11-14,120411.0,123370.0,120411.0,123328.0,4.906199932098389
2023-11-16,123165.0,124737.0,123165.0,124576.0,4.860899925231934
2023-11-17,124639.0,125431.0,124547.0,125062.0,4.862199783325195
2023-11-20,124773.0,126162.0,124773.0,126095.0,4.819177150726318
2023-11-21,125957.0,125957.0,125060.0,125607.0,4.851799964904785
2023-11-22,125626.0,126875.0,125439.0,126035.0,4.8993000984191895
2023-11-23,126035.0,126760.0,125764.0,126576.0,4.9054999351501465
2023-11-24,126553.0,126553.0,125341.0,125542.0,4.902500152587891
2023-11-27,125517.0,125826.0,124840.0,125683.0,4.900899887084961
2023-11-28,125726.0,126916.0,125388.0,126538.0,4.895500183105469
2023-11-29,126541.0,127388.0,126018.0,126101.0,4.869800090789795
2023-11-30,126168.0,127399.0,126168.0,127331.0,4.904099941253662
2023-12-01,127331.0,128165.0,126656.0,128103.0,4.923099994659424
2023-12-04,128183.0,128183.0,126643.0,126803.0,4.902159214019775
2023-12-05,126802.0,127489.0,126491.0,126903.0,4.9430999755859375
2023-12-06,126907.0,127538.0,125614.0,125623.0,4.927700042724609
2023-12-07,125623.0,126581.0,125566.0,126010.0,4.901199817657471
2023-12-08,126010.0,127289.0,125562.0,127094.0,4.910099983215332
2023-12-11,127093.0,127154.0,126526.0,126916.0,4.893286228179932
2023-12-12,126923.0,127359.0,126013.0,126403.0,4.936699867248535
2023-12-13,126406.0,129793.0,126299.0,129465.0,4.9644999504089355
2023-12-14,129469.0,131260.0,129469.0,130842.0,4.918399810791016
2023-12-15,130842.0,131661.0,129884.0,130197.0,4.914599895477295
2023-12-18,130202.0,131447.0,130198.0,131084.0,4.919657230377197
2023-12-19,131088.0,132047.0,131086.0,131851.0,4.895899772644043
2023-12-20,131851.0,132341.0,130710.0,130804.0,4.866499900817871
2023-12-21,130826.0,132277.0,130822.0,132182.0,4.914599895477295
2023-12-22,132553.0,133035.0,132094.0,132753.0,4.881800174713135
2023-12-26,132753.0,133645.0,132753.0,133533.0,4.869743824005127
2023-12-27,133523.0,134195.0,133328.0,134194.0,4.813499927520752
2023-12-28,134194.0,134392.0,133832.0,134185.0,4.826099872589111
2024-01-02,134186.0,134195.0,132095.0,132697.0,4.852399826049805
2024-01-03,132697.0,133576.0,132250.0,132834.0,4.922500133514404
2024-01-04,132831.0,132885.0,131024.0,131226.0,4.9191999435424805
2024-01-05,131218.0,132635.0,130579.0,132023.0,4.895599842071533
2024-01-08,132023.0,132498.0,131015.0,132427.0,4.8606672286987305
2024-01-09,132424.0,132426.0,131203.0,131447.0,4.86899995803833
2024-01-10,131447.0,131628.0,130438.0,130841.0,4.905099868774414
2024-01-11,130841.0,131308.0,129898.0,130649.0,4.89139986038208
2024-01-12,130652.0,131927.0,130410.0,130988.0,4.869699954986572
2024-01-15,130988.0,131606.0,130253.0,131521.0,4.85290002822876
2024-01-16,131515.0,131517.0,129147.0,129294.0,4.862199783325195
2024-01-17,129293.0,129296.0,128312.0,128524.0,4.924900054931641
2024-01-18,128524.0,129047.0,127316.0,127316.0,4.934000015258789
2024-01-19,127319.0,127820.0,126533.0,127636.0,4.92609977722168
2024-01-22,127636.0,127843.0,125876.0,126602.0,4.904642105102539
2024-01-23,126612.0,128331.0,126612.0,128263.0,4.98829984664917
2024-01-24,128275.0,129446.0,127680.0,127816.0,4.952199935913086
2024-01-25,127815.0,128697.0,127803.0,128169.0,4.932499885559082
2024-01-26,128196.0,129252.0,127869.0,128967.0,4.915800094604492
2024-01-29,128970.0,129068.0,127853.0,128503.0,4.913599967956543
2024-01-30,128492.0,128492.0,127105.0,127402.0,4.950200080871582
2024-01-31,127402.0,129558.0,127326.0,127752.0,4.950300216674805
2024-02-01,127752.0,128481.0,127284.0,128481.0,4.951900005340576
2024-02-02,128471.0,128878.0,126628.0,127182.0,4.914999961853027
2024-02-05,127182.0,127834.0,126443.0,127593.0,4.932938098907471
2024-02-06,127593.0,130417.0,127593.0,130416.0,4.9499430656433105
2024-02-07,130412.0,130552.0,129518.0,129608.0,4.962299823760986
2024-02-08,129950.0,130126.0,127912.0,128217.0,4.969299793243408
2024-02-09,128216.0,128896.0,127579.0,128026.0,4.9918999671936035
2024-02-14,128026.0,128026.0,126663.0,127018.0,4.952000141143799
2024-02-15,127018.0,127824.0,126932.0,127804.0,4.968299865722656
2024-02-16,127809.0,129069.0,127653.0,128726.0,4.972400188446045
2024-02-19,128720.0,129036.0,128097.0,129036.0,4.965099811553955
2024-02-20,129033.0,129916.0,128326.0,129916.0,4.956399917602539
2024-02-21,129916.0,130034.0,129359.0,130032.0,4.926400184631348
2024-02-22,130035.0,130829.0,129971.0,130241.0,4.934899806976318
2024-02-23,130240.0,130624.0,129077.0,129419.0,4.962399959564209
2024-02-26,129417.0,129978.0,129077.0,129609.0,4.993500232696533
2024-02-27,129613.0,131696.0,129613.0,131689.0,4.978899955749512
2024-02-28,131685.0,131685.0,129771.0,130155.0,4.932400226593018
2024-02-29,130155.0,130155.0,128669.0,129020.0,4.967299938201904
2024-03-01,129026.0,129716.0,128717.0,129180.0,4.969799995422363
2024-03-04,129176.0,129307.0,128278.0,128341.0,4.952700138092041
2024-03-05,128336.0,128989.0,127823.0,128098.0,4.944900035858154
2024-03-06,128099.0,129323.0,128099.0,128890.0,4.957099914550781
2024-03-07,128890.0,129188.0,128033.0,128340.0,4.943600177764893
2024-03-08,128335.0,128338.0,125802.0,127071.0,4.933800220489502
2024-03-11,127068.0,127068.0,126065.0,126124.0,4.977540016174316
2024-03-12,126124.0,128039.0,126121.0,127668.0,4.977399826049805
2024-03-13,127668.0,128530.0,127439.0,128006.0,4.968699932098389
2024-03-14,127992.0,128256.0,127192.0,127690.0,4.969200134277344
2024-03-15,127682.0,127957.0,126502.0,126742.0,4.992700099945068
2024-03-18,126758.0,127540.0,126272.0,126954.0,4.968047142028809
2024-03-19,126955.0,128000.0,126955.0,127529.0,5.029399871826172
2024-03-20,127534.0,129210.0,127349.0,129125.0,5.03000020980835
2024-03-21,129125.0,129556.0,128093.0,128159.0,4.96619987487793
2024-03-22,128159.0,128159.0,126879.0,127027.0,4.9745001792907715
2024-03-25,127027.0,127224.0,126750.0,126931.0,5.000899791717529
2024-03-26,126931.0,127193.0,126591.0,126863.0,4.9721999168396
2024-03-27,126863.0,127756.0,126223.0,127691.0,4.9756999015808105
2024-03-28,127689.0,128364.0,127270.0,128106.0,4.990300178527832
2024-04-01,128106.0,128659.0,126772.0,126990.0,5.013199806213379
2024-04-02,126990.0,127654.0,126669.0,127549.0,5.053599834442139
2024-04-03,127546.0,127694.0,126181.0,127318.0,5.0644001960754395
2024-04-04,127313.0,129627.0,127178.0,127428.0,5.038599967956543
2024-04-05,127422.0,127432.0,126394.0,126795.0,5.057400226593018
2024-04-08,126796.0,129178.0,126796.0,128857.0,5.054900169372559
2024-04-09,128858.0,129956.0,128826.0,129890.0,5.023900032043457
2024-04-10,129872.0,129872.0,127732.0,128054.0,5.007599830627441
2024-04-11,128051.0,128051.0,127069.0,127396.0,5.066199779510498
2024-04-12,127396.0,127640.0,125635.0,125946.0,5.090400218963623
2024-04-15,125946.0,126250.0,125034.0,125334.0,5.117099761962891
2024-04-16,125316.0,125316.0,123756.0,124389.0,5.183700084686279
2024-04-17,124389.0,125301.0,123642.0,124171.0,5.2855000495910645
2024-04-18,124171.0,125140.0,123397.0,124196.0,5.232600212097168
2024-04-19,124197.0,125509.0,124056.0,125124.0,5.241700172424316
2024-04-22,125124.0,126081.0,124633.0,125573.0,5.206200122833252
2024-04-23,125572.0,125826.0,124310.0,125148.0,5.1656999588012695
2024-04-24,125149.0,125473.0,124556.0,124741.0,5.130499839782715
2024-04-25,124718.0,124732.0,123703.0,124646.0,5.145500183105469
2024-04-26,124651.0,126826.0,124651.0,126526.0,5.158599853515625
2024-04-29,126527.0,127352.0,126467.0,127352.0,5.115499973297119
2024-04-30,127352.0,127352.0,125856.0,125924.0,5.117000102996826
2024-05-02,125926.0,127670.0,125926.0,127122.0,5.194399833679199
2024-05-03,127130.0,128787.0,127130.0,128509.0,5.110300064086914
2024-05-06,128506.0,129181.0,128294.0,128466.0,5.070899963378906
2024-05-07,128466.0,129745.0,128464.0,129210.0,5.074900150299072
2024-05-08,129210.0,129564.0,128048.0,129481.0,5.073299884796143
2024-05-09,129468.0,129468.0,127376.0,128188.0,5.087900161743164
2024-05-10,128188.0,129022.0,127467.0,127600.0,5.1407999992370605
2024-05-13,127600.0,128669.0,127599.0,128155.0,5.123260021209717
2024-05-14,128155.0,128965.0,127962.0,128515.0,5.154200077056885
2024-05-15,128514.0,128646.0,127029.0,128028.0,5.127799987792969
2024-05-16,128029.0,128965.0,127922.0,128284.0,5.133600234985352
2024-05-17,128280.0,128464.0,127696.0,128151.0,5.128600120544434
2024-05-20,128151.0,128730.0,127488.0,127751.0,5.1020002365112305
2024-05-21,127754.0,128272.0,127205.0,127412.0,5.103099822998047
2024-05-22,127412.0,127412.0,125524.0,125650.0,5.1219000816345215
2024-05-23,125650.0,125665.0,124431.0,124729.0,5.151100158691406
2024-05-24,124731.0,125257.0,124259.0,124306.0,5.143099784851074
2024-05-27,124297.0,124535.0,124081.0,124496.0,5.1697998046875
2024-05-28,124498.0,125392.0,123537.0,123780.0,5.1717000007629395
2024-05-29,123780.0,123780.0,122458.0,122707.0,5.161300182342529
2024-05-31,122704.0,122837.0,121929.0,122098.0,5.202099800109863
2024-06-03,122100.0,122495.0,121496.0,122032.0,5.2444000244140625
2024-06-04,122032.0,122032.0,120878.0,121802.0,5.249000072479248
2024-06-05,121803.0,122170.0,121253.0,121407.0,5.287700176239014
2024-06-06,121408.0,123246.0,121377.0,122899.0,5.3003997802734375
2024-06-07,122899.0,122899.0,120679.0,120767.0,5.2571001052856445
2024-06-10,120769.0,121421.0,120540.0,120760.0,5.270441055297852
2024-06-11,120760.0,121759.0,120757.0,121635.0,5.352799892425537
2024-06-12,121644.0,122483.0,119544.0,119936.0,5.3649001121521
2024-06-13,119936.0,120222.0,119171.0,119568.0,5.401000022888184
2024-06-14,119558.0,120214.0,118828.0,119662.0,5.361599922180176
2024-06-17,119663.0,119663.0,118685.0,119138.0,5.3572001457214355
2024-06-18,119138.0,120109.0,118872.0,119630.0,5.423999786376953
2024-06-19,119630.0,120383.0,118960.0,120261.0,5.439899921417236
2024-06-20,120267.0,121607.0,120156.0,120446.0,5.422399997711182
2024-06-21,120446.0,121580.0,120061.0,121341.0,5.452400207519531
2024-06-24,121343.0,122840.0,121307.0,122637.0,5.426126003265381
2024-06-25,122804.0,122849.0,121997.0,122331.0,5.3892998695373535
2024-06-26,122331.0,122701.0,121402.0,122641.0,5.450699806213379
2024-06-27,122642.0,124308.0,122642.0,124308.0,5.522500038146973
2024-06-28,124308.0,124500.0,123298.0,123907.0,5.500500202178955
2024-07-01,123905.0,125220.0,123735.0,124718.0,5.591899871826172
2024-07-02,124720.0,125491.0,124310.0,124787.0,5.65500020980835
2024-07-03,124787.0,126581.0,124787.0,125662.0,5.67549991607666
2024-07-04,125666.0,126660.0,125666.0,126164.0,5.5553998947143555
2024-07-05,126165.0,126662.0,125556.0,126267.0,5.486400127410889
2024-07-08,126280.0,126551.0,125614.0,126548.0,5.471290111541748
2024-07-09,126548.0,127295.0,125937.0,127108.0,5.470399856567383
2024-07-10,127109.0,127769.0,126928.0,127218.0,5.417099952697754
2024-07-11,127221.0,128326.0,127221.0,128294.0,5.414700031280518
2024-07-12,128293.0,129015.0,128002.0,128897.0,5.438000202178955
2024-07-15,128898.0,129485.0,128723.0,129321.0,5.422800064086914
2024-07-16,129322.0,129521.0,128761.0,129110.0,5.446800231933594
2024-07-17,129112.0,129658.0,128741.0,129450.0,5.424300193786621
2024-07-18,129450.0,129454.0,127523.0,127652.0,5.48769998550415
2024-07-19,127652.0,128360.0,127413.0,127616.0,5.5432000160217285
2024-07-22,127616.0,128151.0,127456.0,127860.0,5.520872116088867
2024-07-23,127860.0,127860.0,126530.0,126590.0,5.570700168609619
2024-07-24,126596.0,126823.0,126218.0,126423.0,5.585299968719482
2024-07-25,126423.0,126423.0,125626.0,125954.0,5.653600215911865
2024-07-26,125964.0,127700.0,125953.0,127492.0,5.643099784851074
2024-07-29,127492.0,127657.0,126606.0,126954.0,5.622840881347656
2024-07-30,126951.0,126951.0,125973.0,126139.0,5.614500045776367
2024-07-31,126139.0,127853.0,126139.0,127652.0,5.611100196838379
2024-08-01,127652.0,128762.0,127150.0,127395.0,5.656599998474121
2024-08-02,127395.0,128104.0,125731.0,125854.0,5.7505998611450195
2024-08-05,125851.0,125851.0,123073.0,125270.0,5.7266998291015625
2024-08-06,125270.0,126966.0,125261.0,126267.0,5.720900058746338
2024-08-07,126268.0,127517.0,126268.0,127514.0,5.6554999351501465
2024-08-08,127515.0,128793.0,127515.0,128661.0,5.635799884796143
2024-08-09,128662.0,130631.0,128662.0,130615.0,5.54610013961792
2024-08-12,130615.0,131662.0,130615.0,131116.0,5.50629997253418
2024-08-13,131115.0,132430.0,131115.0,132398.0,5.4918999671936035
2024-08-14,132398.0,133777.0,132112.0,133318.0,5.455699920654297
2024-08-15,133319.0,134575.0,133319.0,134153.0,5.468900203704834
2024-08-16,134154.0,134781.0,133852.0,133953.0,5.484899997711182
2024-08-19,133953.0,136179.0,133953.0,135778.0,5.47130012512207
2024-08-20,135779.0,136330.0,135312.0,136087.0,5.405600070953369
2024-08-21,136088.0,137040.0,136086.0,136464.0,5.478099822998047
2024-08-22,136462.0,136462.0,134836.0,135173.0,5.482500076293945
2024-08-23,135174.0,136478.0,135174.0,135608.0,5.59089994430542
2024-08-26,135608.0,137013.0,135596.0,136889.0,5.485400199890137
2024-08-27,136888.0,137213.0,136664.0,136776.0,5.495699882507324
2024-08-28,136776.0,137469.0,135746.0,137344.0,5.507900238037109
2024-08-29,137349.0,137370.0,135858.0,136041.0,5.56220006942749
2024-08-30,136041.0,136139.0,134910.0,136004.0,5.627699851989746
2024-09-02,136004.0,136004.0,134497.0,134981.0,5.6092000007629395
2024-09-03,134907.0,135011.0,134171.0,134353.0,5.615099906921387
2024-09-04,134359.0,136838.0,134359.0,136111.0,5.647500038146973
2024-09-05,136112.0,136656.0,135959.0,136502.0,5.642000198364258
2024-09-06,136508.0,136653.0,134476.0,134572.0,5.567500114440918
2024-09-09,134574.0,135250.0,134399.0,134737.0,5.59660005569458
2024-09-10,134738.0,134738.0,133754.0,134320.0,5.5843000411987305
